,date,convenience_store,store,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
14059,2015-01-16,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
14060,2014-03-03,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
14061,2014-04-07,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
14062,2014-01-13,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
14063,2014-05-12,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,380,Phillips Beverage Company,37526,Prairie Organic Vodka,6,750,11.0,16.5,6,99.0
14064,2014-09-22,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,306,Mississippi River Distilling Co.,37640,River Baron Artisian Spirit,6,750,14.02,21.03,1,21.03
14065,2014-08-25,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,15.0,6,90.0
14066,2014-05-05,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14067,2014-03-10,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14068,2014-07-21,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,15.0,6,90.0
14069,2014-10-27,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,15.0,6,90.0
14070,2014-02-17,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14071,2014-06-09,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14072,2014-04-07,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14073,2014-01-27,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14074,2014-01-20,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,255,Wilson Daniels Ltd.,37888,Seagrams Vodka,6,1750,10.0,14.99,6,89.94
14075,2014-03-10,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
14076,2014-03-10,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
14077,2014-02-24,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
14078,2014-02-24,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
14079,2014-02-03,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
14080,2015-02-09,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,24,531.12
14081,2015-01-16,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,36,796.68
14082,2015-01-12,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,36,796.68
14083,2014-08-29,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,36,796.68
14084,2014-02-24,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,300,6636.0
14085,2014-05-05,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14086,2014-11-03,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Titos Handmade Vodka,6,1750,18.52,27.78,6,166.68
14087,2014-07-28,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14088,2014-10-20,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14089,2014-10-13,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14090,2014-04-14,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14091,2014-06-09,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14092,2014-02-10,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031080.0,80 PROOF VODKA,301,Fifth Generation Inc.,38178,Tito's Handmade Vodka,6,1750,18.52,27.78,6,166.68
14093,2014-05-12,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,40244,Prairie Organic Cucumber,6,750,11.0,16.5,6,99.0
14094,2014-05-12,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,40244,Prairie Organic Cucumber,6,750,11.0,16.5,6,99.0
14095,2014-02-24,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,40399,UV Peach Mini,6,500,4.94,7.41,1,7.41
14096,2014-01-13,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,40407,UV Salty Watermelon Mini,6,500,4.94,7.41,1,7.41
14097,2014-04-21,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,260,Diageo Americas,41078,Jeremiah Weed Sweet Tea Vodka,6,1750,14.97,22.46,6,134.76
14098,2014-06-27,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,260,Diageo Americas,41078,Jeremiah Weed Sweet Tea Vodka,6,1750,14.97,22.46,6,134.76
14099,2014-02-17,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,260,Diageo Americas,41078,Jeremiah Weed Sweet Tea Vodka,6,1750,14.97,22.46,6,134.76
14100,2014-02-17,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,260,Diageo Americas,41078,Jeremiah Weed Sweet Tea Vodka,6,1750,14.97,22.46,6,134.76
14101,2014-09-08,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.49,15.99,6,95.94
14102,2015-02-02,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.49,15.99,6,95.94
14103,2015-01-16,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,6,98.94
14104,2014-11-17,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,6,98.94
14105,2014-07-28,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.99,16.49,6,98.94
14106,2014-02-10,,2506,3140 AGENCY,BURLINGTON,52601,"3140 AGENCY
BURLINGTON 52601
(40.814668295000047, -91.135900171999936)",29,Des Moines,1031200.0,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.49,15.99,6,95.94
